id,isbn,title_short,title,catalogue,cutter,pub_year,copy_info,get_link,note,reprint,removed,keepsite,eisbn
484,9789865509156,法蘭西全史,法蘭西全史：從凱撒的高盧戰記到戴高樂將軍的自由法國，歐陸強權法蘭西的二千年史 (電子書),742.1,8355,2020,,,ebook,,,,
485,9789570849356,火頭工麵包,火頭工說麵包、做麵包、吃麵包 (電子書),427.16,2630,2017,,,ebook,,,,
486,9789570853506,酪梨食譜,低醣酪梨食譜：22道家常菜‧4道甜點‧4款常備醬，完整收錄30種酪梨新吃法 (電子書),427.1,8246,2019,,,ebook,,,,
487,9789864779345,自主學習,最高自主學習法：讀書‧工作，一生受用，快速提取資訊精華，駕馭各種複雜知識 (電子書),528.1,1044,2020,,,ebook,,,,
488,9789575926748,ESP32基礎,ESP32程式設計(基礎篇) (電子書),471.516,5535,2020,,,ebook,,,,
489,9789575926731,ESP32物聯,ESP32程式設計(物聯網基礎篇) (電子書),471.516,5535,2020,,,ebook,,,,
490,9789575926724,ESP32模組,ESP32程式教學(常用模組篇) (電子書),471.516,5535,2020,,,ebook,,,,
491,9789571370606,破案神探1,破案神探：FBI首位犯罪剖繪專家緝兇檔案（首部曲） (電子書),548.6952,3454,2017,v.1,,ebook,,,,
492,9789571371207,破案神探2,破案神探二部曲：犯罪是天生邪惡還是後天塑造？ FBI探員側寫連續殺人魔 (電子書),548.6952,3454,2017,v.2,,ebook,,,,
493,9789869874212,裝甲雄師3,裝甲雄師第三部 德意志非洲軍：第二次世界大戰德國裝甲部隊之創建、戰鬥與敗亡,596.943,7961,2020,v.3,,,,,,
494,9789869874229,裝甲雄師4,裝甲雄師第四部 巴巴羅沙征俄作戰：第二次世界大戰德國裝甲部隊之創建、戰鬥與敗亡,596.943,7961,2020,v.4,,,,,,
495,9789869874243,裝甲雄師5,裝甲雄師第五部：莫斯科在戰慄,596.943,7961,2020,v.5,,,,,,
496,9789869874250,裝甲雄師6,裝甲雄師第六部：浴血黃沙，1941北非冬季戰役,596.943,7961,2020,v.6,,,,,,
497,9789860134155,醫用台語,醫用台語教學修訂第二刷(附MP3),410.38,7774,2008,,,,,,,
498,9789866408557,這樣裝潢,這樣裝潢，不後悔,422.9,4444,2012,,,,,,,
499,9789866408731,這樣隔間,這樣隔間，不後悔,422.9,4444,2013,,,,,,,
500,9789865657086,系統家具,厲害！別小看系統家具,422.9,4444,2014,,,,,,,
501,9789863702467,木工接合,木工接合大全：暢銷歐美10餘年，升級木工技藝的必備工具書,474,833,2021,,,,,,,
502,9789863702771,骨關節3,骨關節解剖全書3 脊柱、骨盆與頭部,416.25,8534,2021,,,,,,,
503,9789860645026,克蘇魯1,克蘇魯神話 I：呼喚（限量『死靈之書‧邪神召喚』特裝版）,874.57,3545,2021,v.1,,,,,,
504,9789863445791,戰爭論精華,戰爭論精華,592.1,4932,2018,,,,,,,
505,9789865842871,戰敗者觀點,戰敗者的觀點：德軍將領談希特勒與二戰時德國的興衰,712.84,8455,2016,,,,,,,
506,9789862357873,運算思維,[全圖解] 寫給所有人的運算思維入門：5堂基礎課程+演算法練習，邊做邊學，建構邏輯思考、培養程式設計核心能力的原理和應用 (電子書),312.2,8669,2019,,,ebook,,,,
507,9789862358603,量子電腦,圖解量子電腦入門：8堂基礎課程+必懂關鍵詞解說，從計算原理到實務應用、通訊到演算，破解讓人類大躍進的科技新浪潮 (電子書),339.1,3342,2020,,,ebook,,,,
508,9789573286325,人體形態,人體形態：巴黎美術學院教授教你如何畫出生動人體素描 (電子書),901.3,3645,2019,,,ebook,,,,
509,9789573289470,配色設計,一看就懂配色設計【獨家豪華收錄32頁16色基本色╳7色印刷特殊色演色表】：從色彩知識、配色規則到輸出創意，隨看即用的最強色彩指南 (電子書),963,4302,2021,,,ebook,,,,
510,9789860645071,克蘇魯2,克蘇魯神話 II：瘋狂（限量『舊日支配者‧足跡報導』特裝版）,874.57,3545,2021,v.2,,,,,,
511,9789578630468,日本戰國1,日本戰國．織豐時代史(上冊),731.255,4797,2018,v.1,,,,,,
512,9789578630475,日本戰國2,日本戰國．織豐時代史(中冊),731.255,4797,2018,v.2,,,,,,
513,9789578630482,日本戰國3,日本戰國．織豐時代史(下冊),731.255,4797,2018,v.3,,,,,,
514,9789863126522,深度強化,深度強化式學習,312.983,4355,2021,,,,,,,
515,9789863126546,白話演算,白話演算法！培養程式設計的邏輯思考,318.1,7141,2021,,,,,,,
516,9789863126645,Py刷題,Python 刷題鍛鍊班：老手都刷過的50道程式題，求職面試最給力,312.32P97,4427,2021,,,,,,,
517,9789863445456,法醫1,法醫．屍體．解剖室：犯罪搜查216問─專業醫生解開神祕病態又稀奇古怪的醫學和鑑識問題（最新修訂版） (電子書),548.6,4410,2018,v.1,,ebook,,,,
518,9789863440611,法醫2,法醫．屍體．解剖室2：謀殺診斷書-專業醫師剖析188道詭異又匪夷所思的病理、毒物及鑑識問題 (電子書),548.6,4410,2014,v.2,,ebook,,,,
519,9789863126737,PyTorch,核心開發者親授！PyTorch深度學習攻略,312.831,837,2021,,,,,,,
520,9789865028640,交易演算,Python演算法交易,312.32P97,8545,2021,,,,,,,
521,9789860668681,克蘇魯3,克蘇魯神話 III：噩夢（限量『禁忌之地‧穿越銀匙之門』特裝版）,874.57,3545,2021,v.3,,,,,,
522,9789865572334,單兵作戰,單兵作戰技能手冊,596.7,8596,2021,,,,,,,
523,9789865251796,雜訊,雜訊：人類判斷的缺陷,494.1,8658,2021,,,,,,,
524,9789863448211,宮前町,宮前町九十番地（紀念新版） (電子書),783.3886,1144,2021,,,ebook,,,,
525,9789863446309,再思考,再思考：一堂近百萬人爭相學習的杜克大學論辯課，你將學會如何推理與舉證，避免認知謬誤 (電子書),150,8435,2019,,,ebook,,,,
526,9789860632880,生命演化史,我們身體裡的生命演化史：演化如何打造出身體，而身體的演化又如何構成新的物種？ 一部關於器官、組織、細胞、DNA長達40億年的故事,576.8,8538,2021,,,ebook,,,,
527,9789579542999,沙丘1,沙丘六部曲 沙丘（1）【限量書盒珍藏版】,874.57,4422,2021,v.1,,,,,,
528,9789865562151,沙丘2,沙丘六部曲 沙丘（2）救世主,874.57,4422,2021,v.2,,,,,,
529,9789865562120,沙丘3,沙丘六部曲 沙丘（3）沙丘之子,874.57,4422,2021,v.3,,,,,,
530,9789865562144,沙丘4,沙丘六部曲 沙丘（4）神帝,874.57,4422,2021,v.4,,,,,,
531,9789865562137,沙丘5,沙丘六部曲 沙丘（5）異端,874.57,4422,2021,v.5,,,,,,
532,9789865562205,沙丘6,沙丘六部曲 沙丘（6）聖殿,874.57,4422,2021,v.6,,,,,,
533,9789864086139,骨骼之書,骨骼之書：藝用解剖學入門 × step by step 多視角人體結構全解析,901.3,8662,2021,,,,,,,
534,9789864770977,學習聖經,一本搞定K書、考試、時間管理的學習聖經,521.1,5544,2016,,,,,,,
535,9789865028787,Go學習,Go 學習手冊,312.32G6,4265,2021,,,,,,,
536,9789865562076,AoGD,遊戲設計的藝術：架構世界、開發介面、創造體驗，聚焦遊戲設計與製作的手法與原理 3rd Ed.,312.98,4410,2021,,,,,,,
537,9789863844433,世界史,"瞄過一眼就忘不了的世界史：高中老師╳神級YouTuber 2,000萬次點閱的超人氣課程",711,2241,2021,,,,,,,
538,9789862942758,倒風內海,倒風內海（26週年典藏版）,857.7,8464,2021,,,,,,,
539,9789579072540,版型研究室,版型研究室：學會平面設計中難懂的數學題&美學邏輯，最基礎的版型理論 (電子書),964.6,8355,2019,,,ebook,,,,
540,9789579072687,暢銷配色學,所有人都用得上的暢銷配色學：最實用的色彩心理學，搞懂色彩味道、個性和適用產品，成功配色有方法 (電子書),964.1,8645,2020,,,ebook,,,,
541,9789861373300,思考整理,思考整理學：最多東大生、京大生讀過的一本書！ (電子書),176.4,2323,2021,,,ebook,,,,
542,9789576583117,讀懂一本書,讀懂一本書：3300萬會員、22億次收聽「樊登讀書」創始人知識變能力的祕密完整公開 (電子書),019.1,4412,2020,,,ebook,,,,
543,9789869894692,俄語家教,我的專屬俄語家教課【初級】(附1CD+隨身手冊+字母拉頁+VRP虛擬點讀筆App),806.18,847,2020,,,,,,,
544,9789869450164,越語家教,我的專屬越語家教課【初級】(附1MP3+1隨身手冊),803.798,8538,2017,,,,,,,
545,9789864348565,刷題實戰,刷題實戰筆記：演算法工程師求職加分的祕笈,318.1,8557,2021,,,,,,,
546,9789860776294,Py金融,Python金融市場賺大錢聖經：寫出你的專屬指標,312.32P97,8765,2021,,,,,,,
547,9789579054355,耶魯金融,耶魯最受歡迎的金融通識課：你要的財富與自由就從這裡開始,561,8733,2019,,,,,,,
548,9789867778734,哈佛國關,哈佛最熱門的國際關係課：國際關係大師奈伊教你洞悉局勢，掌握先機，佈局未來！,578.1,4027,2019,,,,,,,
549,9789864306336,醫用微免,醫用微生物及免疫學（第三版）,369,8348,2020,,,,,,,
550,9789864306480,解剖生理,解剖生理學（第二版）,397.022,8536,2020,,,,,,,
551,9789860763232,貨櫃航運,貨櫃與航運：搶船、搶港、搶貨櫃，你上船了嗎？貨櫃推動的全球貿易與現代經濟體系 (電子書),557.44509,8867,2021,,,ebook,,,,
552,9789860763393,創造文明,創造文明的人：席德・梅爾回憶錄——將6000年人類文明史裝進電玩裡的傳奇遊戲設計大師 (電子書),794.8,8453,2021,,,ebook,,,,
553,9789574734733,手塚12,手塚治虫短篇集 12 (電子書), 947.41,8773,2003,,,ebook,,,,
554,9789864341825,Blender,Blender 3D基礎建模 : 3D設計新手超入門 (電子書),312.9866,3821,2017,,,ebook,,,,
555,9789570825244,精靈寶鑽,精靈寶鑽 (電子書),873.57,8536,2020,,,ebook,,,,
556,9789865529697,九宮格日語,九宮格日語學習法：零散的日文單字，立刻變身有系統的視覺圖像記憶 (電子書),803.18,2615,2020,,,ebook,,,,
557,9789861754604,刻意練習,刻意練習：原創者全面解析，比天賦更關鍵的學習法 (電子書),521.1,855,2017,,,ebook,,,,
558,9789579121774,打造數字腦,打造數字腦．量化思考超入門： 能解決問題，更有說服力，更值得信賴 (電子書),494.1,3344,2021,,,ebook,,,,
559,9789579121781,打造財務腦,打造財務腦．量化思考超入門： 不靠經驗判斷，精實決策，開創未來 (電子書),494.7,4345,2021,,,ebook,,,,
560,9789570860498,中華成立,岩波新書．中國的歷史1：中華的成立,610,3321,2021,v.1,,,,,,
561,9789570860504,江南發展,岩波新書．中國的歷史2：江南的發展,610,4405,2021,v.2,,,,,,
562,9789570860511,草原稱霸,岩波新書．中國的歷史3：草原的稱霸,610,4424,2021,v.3,,,,,,
563,9789570860528,陸海交會,岩波新書．中國的歷史4：陸海的交會,610,423,2021,v.4,,,,,,
564,9789570860535,中國形成,岩波新書．中國的歷史5：中國的形成,610,7571,2021,v.5,,,,,,
565,9789868738706,GC談英文,George Chen談英文辭典：卅年二百本辭典的英文自學經驗談,801.7,8773,2011,,,,,,,
566,9787571406486,木工完全,木工完全手冊（簡體書）,474.3,8657,2020,,,,,,,
567,9789869815147,主力思維,主力的思維 (電子書),563.53,5758,2019,,,ebook,,,,
568,9789869963640,社畜財務,社畜的財務自由計畫：最強脫魯傳說！早餐投資法，每天30分鐘，3年賺30億 (電子書),563.53,3827,2021,,,ebook,,,,
569,9789864793112,宇宙必修,宇宙必修課 (電子書),323.1,837,2017,,,ebook,,,,
570,9789862895580,不丟東西,囤物族的不丟東西整理術：別再叫我斷捨離！只要挪動空間就OK！不復亂的收納魔法 (電子書),422.5,4721,2021,,,ebook,,,,
571,9789862896013,5分鐘整理,專注力UP！5分鐘居家辦公整理術：房間小也OK！科學方法擺脫雜物干擾，打造不復亂WFH空間，建立超強工作效率 (電子書),422.5,8653,2021,,,ebook,,,,
572,9789862268919,微電子學1,微電子學(上)(二版),448.6,8763,2013,v.1,,,,,,
573,9789862268926,微電子學2,微電子學(下)(二版),448.6,8763,2013,v.2,,,,,,
574,9786269507719,MetaData,Metadata後設資料：精準搜尋、一找就中，數據就是資產！教你活用｢描述資料的資料」，加強資訊的連結和透通,312,8685,2021,,,,,,,
575,9789862487457,3天ETF,3天搞懂ETF投資：跨市跨境高CP值，讓你繞著地球賺Ｎ圈！ (電子書),563.5,8622,2018,,,ebook,,,,
576,9789862486795,3天股票,3天搞懂股票買賣（最新增訂版） (電子書),563.53,8622,2017,,,ebook,,,,
577,9789864591718,冷便當,一起帶．冷便當：國民媽媽教你輕輕鬆鬆30分鐘，做出粉絲狂讚、美味又健康的每日餐盒 (電子書),427.17,3022,2019,,,ebook,,,,
578,9789864592296,吃早餐,一起來．吃早餐：早餐不設限，國民媽媽省時又營養的早餐提案 (電子書),427.1,3022,2020,,,ebook,,,,
579,9789571361949,山知道,LIVE WILD山知道：在山的面前我學會寬容、找回自在，對自己負責。從登山裝備、觀念、技術、路線，寫一本與大自然的相處之道 (電子書),992.77,4645,2016,,,ebook,,,,
580,9789571383132,漢森訓練,漢森馬拉松訓練法：跑出你的最佳成績 (電子書),528.9468,3454,2020,2nd,,ebook,,,,
581,9789869690973,問話絕技,問話絕技：問話能力，就是「解決問題」的能力 (電子書),192.32,4545,2021,,,ebook,,,,
582,9789860679311,雪球記憶,滾雪球增強記憶術：學會3種關鍵技術，記憶力將會越記越快，越記越多 (電子書),176.338,2739,2021,,,ebook,,,,
583,9789865251024,灰階思考,灰階思考 (電子書),563.52,0414,2021,,,ebook,,,,
584,9789865250348,致富心態,致富心態：關於財富、貪婪與幸福的20堂理財課 (電子書),561.014,0011,2021,,,ebook,,,,
585,9789860777642,創客精神,創客精神：《流言終結者》主持人從「自造」提煉的工作哲學 (電子書),176.4,0090,2021,,,ebook,,,,
586,9789862489956,韓語自學力,韓語自學力： 給你觀念、方法、資源、文法筆記，自學韓文就這麼容易！,803.26,7188,2021,,,,,,,
587,9789860795301,韓語翻譯員,成為韓語翻譯員：韓國外大翻譯所碩士的翻譯人蔘,803.2,7539,2021,,,,,,,
588,9789863126898,Pandas1x,Python資料分析必備套件！Pandas資料清理、重塑、過濾、視覺化,312.32P97,8031,2021,,,,,,,
589,9789570830781,給青年的信,給青年知識追求者的信,525.1,2541,2006,,,,,,,
590,9789864344529,C Traps,C Traps and Pitfalls中文版,312.32C,834,2019,,,,,,,
591,9789864345328,IoT不難,IoT沒那麼難！新手用JavaScript入門做自己的玩具！（iT邦幫忙鐵人賽系列書）,471.516,8042,2020,,,,,,,
592,9789864348589,KorGE,KorGE遊戲開發 : 帶你學會運用Kotlin、KorGE、Ktor技術打造自己的小遊戲（iT邦幫忙鐵人賽系列書）,312.8,8769,2021,,,,,,,
593,9789579094900,順著大腦,順著大腦習性，懶人也有高績效：靠意志力只會中途放棄，腦神經醫師教你指揮大腦不拖拉，恆毅力、專注力大幅提升！ (電子書),176.85,4732,2019,,,ebook,,,,
594,9789579094375,整理術,不丟東西的整理術：放不掉的記憶與情感，再也無須斷捨離！ (電子書),420,9611,2021,,,ebook,,,,
595,9789579094870,不努力,剛剛好的不努力：別讓「壓力」大過你的實力！建立「評價軸」找回自我價值，不再當「厭世喪班族」 (電子書),494.35,5288,2020,,,ebook,,,,
596,9789579094887,壓力管理,哈佛醫學院的SMART壓力管理訓練：改善焦慮、輕鬱症；不失控、不暴走、不做錯決定最具科學原理的減壓生活提案 (電子書),176.54,1044,2020,,,ebook,,,,
597,9787530495759,木工基礎,彼得·科恩木工基礎：掌握木工技藝的精髓,474.1,874,2018,,,,,,,
598,9787530470503,木工雕刻,木工雕刻全書,933,2222,2014,,,,,,,
599,9787530481622,木旋全書,木旋全書：從零開始真正掌握木工車削技藝,474.3,8445,2016,,,,,,,
600,9787566918741,建築鋼筆,建築鋼筆速寫技法（第四版）,948.3,8764,2021,,,,,,,
601,9789571387635,彈性習慣,彈性習慣：釋放壓力、克服拖延、輕鬆保持意志力的聰明學習法 (電子書),176.74,4442,2021,,,ebook,,,,
602,9789571386379,要事不做,為什麼越重要的事越不想做 (電子書),177.2,8741,2021,,,ebook,,,,
603,9789869815161,完美執行,再忙也不會出錯的完美工作執行力 (電子書),494.01,2774,2020,,,ebook,,,,
604,9789869922920,極簡筆記,富比世排名富豪認可的極簡流工作筆記術：只用3本筆記和2支筆就能完美應付顧客需求 (電子書),019.2,8454,2020,,,ebook,,,,
605,9789860777819,阿共打來,阿共打來怎麼辦：你以為知道但實際一無所知的台海軍事常識 (電子書),573.09,8435,2022,,,ebook,,,,
606,9789864084913,家具丙級,家具木工丙級檢定必勝寶典,474,4441,2019,,,,,,,
607,9789866031793,系統思考,系統思考：克服盲點、面對複雜性、見樹又見林的整體思考,494,8355,2016,,,,,,,
608,9789866428784,裝潢丙級,裝潢木工丙級技術士技能檢定秘笈,474.022,4441,2018,,,,,,,
609,9789574741502,木工職人,木工職人基礎手工具,446.842,8446,2017,,,,,,,
610,9789862138397,規模規律,規模的規律和祕密：老鼠、小鳥、雞、大象，和我們居住的城市，隱藏規模縮放的規律， 掌握其中驚奇的祕密，也同時掌握企業和地球的未來,501.6,8555,2017,,,,,,,
611,9789571358208,多崎作,沒有色彩的多崎作和他的巡禮之年,861.57,4254,2013,,,,,,,
612,9789862466117,新日檢N1,修訂版 合格全攻略！新日檢6回全真模擬試題N1【讀解．聽力．言語知識〈文字．語彙．文法〉】（16K＋6回聽解MP3）,803.189,8653,2021,v.1,,,,,,
613,9789862465950,新日檢N2,修訂版 合格全攻略！新日檢6回全真模擬試題N2【讀解．聽力．言語知識〈文字．語彙．文法〉】（16K＋6回聽解MP3）,803.189,8653,2021,v.2,,,,,,
614,9789866751370,新日檢N3,修訂版 合格全攻略！新日檢6回全真模擬試題N3【讀解．聽力．言語知識〈文字．語彙．文法〉】（16K＋6回聽解MP3）,803.189,8653,2021,v.3,,,,,,
615,9789862466155,新日檢N4,修訂版 合格全攻略！新日檢6回全真模擬試題N4【讀解．聽力．言語知識〈文字．語彙．文法〉】（16K＋6回聽解MP3）,803.189,8653,2021,v.4,,,,,,
616,9789862466247,新日檢N5,修訂版 合格全攻略！新日檢6回全真模擬試題N5【讀解．聽力．言語知識〈文字．語彙．文法〉】（16K＋6回聽解MP3）,803.189,8653,2021,v.5,,,,,,
617,9789863126997,RPI聖經,Raspberry Pi 樹莓派：Python x AI 超應用聖經,312.32P97,8763,2022,,,,,,,
618,9789578904774,日檢N1,JLPT新日檢【N1讀解】滿分衝刺大作戰：64篇擬真試題破解訓練＋8大題型各個擊破！,803.189,1127,2019,v.1,,,,,,
619,9789578904781,日檢N2,JLPT新日檢【N2讀解】滿分衝刺大作戰：64篇擬真試題破解訓練＋8大題型各個擊破！,803.189,873,2019,v.2,,,,,,
620,9789863601784,大棋盤,大棋盤：全球戰略大思考（2021年版）(四版),578.52,1791,2021,,,,,,,
621,9789570532814,課綱臺灣,課綱中的臺灣史：跟著專家學者探索歷史新視野,733.2107,7546,2020,,,,,,,
622,9789864349173,RPI開胃,Raspberry Pi 樹莓派：12 道開胃菜打造 Linux 核心肌群（iT邦幫忙鐵人賽系列書）,312.54,4443,2021,,,,,,,
623,9789864792894,就是生物學,這就是生物學,360,833,2017,,,,,,,
624,9789573283362,知識鍛鍊,知識學習的鍛鍊技術：日本30年經典完全自學版！建構獨立思考力與創造力，奠定你的人生志向,177.2,4443,2018,,,,,,,
625,9789864345311,Gitlab,和艦長一起 30 天玩轉 GitLab（iT邦幫忙鐵人賽系列書）,312.2,7511,2020,,,,,,,
626,9789864345212,Py搜刮,使用Python搜刮網路資料的12堂實習課,312.32P97,2189,2020,,,,,,,
627,9789869881975,無限公司,個人無限公司：轉職和副業的相乘x生涯價值最大化生存法 (電子書),494.35,8080,2020,,,ebook,,,,
628,9789869881920,聰明懶人學,聰明懶人學：不瞎忙、省時間、懂思考，40則借力使力效率工作術 (電子書),494.01,2741,2020,,,ebook,,,,
629,9789575036942,唐鳳,唐鳳：我所看待的自由與未來 (電子書),783.3886,8666,2020,,,ebook,,,,
630,9789571378114,忘形簡報,忘形流簡報思考術：找到說服邏輯，讓你的價值被看見! (電子書),494.6,8726,2019,,,ebook,,,,
631,9789869422642,投資重要,投資最重要的事：一本股神巴菲特讀了兩遍的書 (電子書),563.5,7144,2017,,,ebook,,,,
632,9789869887809,漫步華爾街,漫步華爾街的10條投資金律：經理人不告訴你，但投資前一定要知道的事 (電子書),563.5,8543,2020,,,ebook,,,,
633,9789861755533,超速學習,超速學習：我這樣做，一個月學會素描，一年學會四種語言，完成MIT四年課程 (電子書),521.1,8684,2020,,,ebook,,,,
634,9789869800679,獨裁進化,獨裁者的進化：收編、分化、假民主（新版） (電子書),571.76,8657,2020,,,ebook,,,,
635,9789579542869,製造文明,製造文明：不管落在地球歷史的哪段時期，都能保全性命、發展技術、創造歷史，成為新世界的神 (電子書),409,834,2019,,,ebook,,,,
636,9789869941068,世界經濟,世界經濟10000年：從石器時代到貿易戰爭，我們的經濟是如何成形？ (電子書),550.9,877,2020,,,ebook,,,,
637,9789860674996,守錢致富課,當代財經大師的守錢致富課：22堂課教你戰勝市場、騙子和你自己 (電子書),563.52,8094,2021,,,ebook,,,,
638,9789864062560,百工職魂,百工職魂 (電子書),733.4,8586,2021,,,ebook,,,,
639,9789869251440,北歐風裝潢,14天！北歐風自力裝潢日記，木工、泥作、門窗都搞定,422.5,1764,2016,,,,,,,
640,9789869966801,精準寫作術,從沒想法到有想法的精準表達寫作術：透過自我提問，找到切入觀點。沒靈感時，這樣寫就對了！【日本暢銷20年】 (電子書),811.1,8654,2021,,,ebook,,,,
641,9789860642599,就你最聰明,就你最聰明！：走出畫地自限的傲慢與偏見，Big 4資深顧問的職場心理學 (電子書),494.35,8373,2021,,,ebook,,,,
642,9789862489949,英語字彙力,英語字彙力 (電子書),805.12,845,2021,,,ebook,,,,
643,9789860795127,英語聖經,口語英語語法聖經 (電子書),805.16,8365,2021,,,ebook,,,,
644,9789863797968,PGSQL,解析PostgreSQL程式與資料庫應用,312.7565,843,2020,,,,,delete,,
645,9789864345335,React,在React生態圈打滾的一年feat.TypeScript（iT邦幫忙鐵人賽系列書）,312.52,8327,2020,,,,,,,
646,9789864348039,RxJS,打通 RxJS 任督二脈：從菜雞前進老鳥必學的關鍵知識（iT邦幫忙鐵人賽系列書）,312.92,8373,2021,,,,,,,
647,9789864344895,TypeScript,讓 TypeScript 成為你全端開發的 ACE！（iT邦幫忙鐵人賽系列書）,312.32J36,8396,2020,,,,,,,
648,9789864349821,Angular,圖像 Angular 開發入門：打造高靈活度的網頁應用程式（iT邦幫忙鐵人賽系列書）,312.2,9394,2022,,,,,,,
649,9789579121255,災難求生,美國海豹特種部隊教你災難求生密技100招：如何在遇難時刻化險為夷、順利逃脫、保全性命（18禁）,411.96,847,2018,,,,,,,
650,9789869314312,反恐逃生,美國海豹特種部隊教你反恐逃生密技100招(18禁) ：如何在危難時刻順利逃脫、安全藏匿、險中求生,548.86,847,2016,,,,,,,
651,9789570851021,琉球時代,琉球的時代：偉大歷史的圖像,731.7881,8366,2018,,,,,,,
652,9789865025144,LibreOffice,101招學會LibreOffice：Writer文書 x Calc試算表 x Impress簡報實戰技巧,312.49L5,4424,2020,,,,,,,
653,9789863194392,柏青哥,柏青哥（Apple TV+ 同名影集原著小說） (電子書),874.57,4012,2019,,,ebook,,,,
654,9789573292555,思維進化,思維進化：用思考突破人生所有障礙 (電子書),176.4,8676,2021,,,ebook,,,,
655,9789573292272,大局思維,大局思維：倫敦政經學院行為科學教授，教你如何放大格局、掌握關鍵，達成最有利的職涯擴張目標 (電子書),494.35,834,2021,,,ebook,,,,
656,9789860679335,精準表達,精準表達、完美場控的誘導說服術：活用50招心理學技巧，操縱潛意識，一開口就讓人SAY YES！ (電子書),494.2,4462,2021,,,ebook,,,,9789860679342
657,9786267079034,YT資訊彙整,日本頂尖知識YouTuber資訊彙整術：蒐集X判讀X表達，連9歲小孩都能聽懂！ (電子書),312.74,8975,2022,,,ebook,,,,9786267079058
658,9789865074043,金錢性格,金錢性格──找出你的生財天賦 (電子書),561.014,4437,2021,,,ebook,,,,9789865074074
659,9789865074517,波段投資法,我用波段投資法，4年賺4千萬：買在低點、賣在高點，賺價差的獲利SOP (電子書),563.53,7505,2021,,,ebook,,,,9789865074524
660,9789864344239,Firewall,LINUX FIREWALLS中文版（4版）：善用NFTABLES等超強工具捍衛LINUX防火牆的安全性,312.954,9593,2019,,,,,,,
661,9789864342389,AutoCAD,邁向精密工業之路：AutoCAD環境規劃與精密公差標註,446.19029,8745,2017,,,,,,,
662,9789864344734,SOLIDWx,SOLIDWORKS工程圖培訓教材(2020繁體中文版),312.949S678,8463,2020,,,,,,,
663,9789865072452,圖解溝通,1枝筆＋1張紙，說服各種人：最強圖解溝通術，學會4種符號，職場、生活、人際關係，4圖1式就搞定！【熱銷新裝版】 (電子書),494.35,2063,2020,,,ebook,,,,
664,9789865076047,間歇閱讀,間歇高效率的三次閱讀法：讀懂一本書只要100分鐘，解決過目就忘、知識無法內化與活用的閱讀煩惱 (電子書),019.1,8010,2021,,,ebook,,,,9789865076054
665,9789865101893,iPad電繪,iPad電繪畫畫課：從線稿到上色圖層、光影到色調練習、小物到氛圍營造，輕鬆畫出你的夢想世界,312.86,8757,2022,,,,,,,
666,9789573295082,卡片盒筆記,卡片盒筆記：最高效思考筆記術，德國教授超強秘技，促進寫作、學習與思考，使你洞見源源不斷，成為專家,019.2,8687,2022,,,,,,,
667,9789577112477,地緣政治學,地緣政治學,571.15,8423,2022,,,,,,,
668,9786267129180,矢板明夫,矢板明夫在台灣「說三道四」（博客來獨家簽名版）,733.07,8957,2022,,,,,,,
669,9789865080440,關原之戰,豐臣西軍與關原之戰：「正義之師」的敗北之謎,731.259,8444,2019,,,,,,,
670,9786263330863,Py投資,Python 投資停看聽：運用 Open data 打造自動化燈號，學會金融分析精準投資法（iT邦幫忙鐵人賽系列書）,312.32P97,8877,2022,,,,,,,
671,9789869967532,勁戰改裝,勁戰六代改裝應用剖析 (電子書),447.33,8875,2021,,,ebook,,,,9789869967563
672,9786263352971,村上T,村上T 我愛的那些T恤,861.67,4425,2022,,,,,,,
673,9786263350717,底層邏輯,底層邏輯：看清這個世界的底牌,177.2,872,2022,,,,,,,
674,9786263330016,VS指南,Visual Studio Code實用指南：官方文件沒有詳述的Extension觀念、命令組合技與鍵位客製化技巧（iT邦幫忙鐵人賽系列書）,312.2,8454,2022,,,,,,,
675,9789865534066,拆解考試,拆解考試的技術：輕鬆高分錄取的黃金學習頻率、讀書筆記技巧 (電子書),529.98,5240,2020,,,ebook,,,,
676,9789865534349,拆解心智圖,拆解心智圖的技術：讓思考與創意快速輸出的27個練習 (電子書),494.35,8474,2021,,,ebook,,,,9789865534639
677,9789865072186,心智圖大全,極速解決工作難題的心智圖大全：6大功能 ╳ 7大工作領域 ╳ 43個常見問題，讓你用心智圖舉一反三，輕鬆解決各種職場難題！ (電子書),176.4,4774,2020,,,ebook,,,,9789869967563
678,9789869583855,經典麵包,大師解構再升級！77款網路人氣、名店經典麵包全書：解構業界網路、名店人氣麵包配方！大師愛用品牌、麵粉配比全揭露，讓麵包更美味、更好操作！,427.16,8832,2018,,,,,,,
679,9789862014790,計算機結構,計算機結構,312.122,8454,2011,,,,,,,
680,9789864343423,大數據心法,大數據專案經理的實戰心法：善用視覺化工具,312.74,8637,2018,,,,,,,
681,9789862016107,統計學2nd,統計學(第二版),510,8453,2012,2nd,,,,,,
682,9789570851724,資本論使用,《資本論》完全使用手冊：版本、系譜、爭議與當代價值 (電子書),550.1863,8474,2018,,,ebook,,,,
683,9789571322469,發條鳥3,"發條鳥年代記 第三部,剌鳥人篇", 861.57,4254,1995,v.3,,,,,,
684,9789864349203,AWS手冊,AWS CDK 完全學習手冊：打造雲端基礎架構程式碼 IaC（iT邦幫忙鐵人賽系列書）,312.136,8774,2021,,,,,,,
